default_form	name	form	type1	type2	ability1	ability2	abilityh	base stat total	hp	attack	defense	special attack	special defense	speed	group1	group2	catch_rate	egg_cycles	base_happiness	category	percentage_male	exp_group	height_m	weight_kg	name_romaji	name_katakana	natdex	is_legendary	is_mythical	is_ub	generation	subgeneration
y	Rillaboom		Grass		Overgrow	Overgrow	Grassy Surge	530	100	125	90	60	70	85	Field	Grass	45	20	50	Drummer	0.875	Medium Slow	2.1	90			812	FALSE	FALSE	FALSE	8	
y	Scorbunny		Fire		Blaze	Blaze	Libero	310	50	71	40	40	40	69	Field	Human-Like	45	20	50	Rabbit	0.875	Medium Slow	0.3	4.5			813	FALSE	FALSE	FALSE	8	
y	Raboot		Fire		Blaze	Blaze	Libero	420	65	86	60	55	60	94	Field	Human-Like	45	20	50	Rabbit	0.875	Medium Slow	0.6	9			814	FALSE	FALSE	FALSE	8	
y	Cinderace		Fire		Blaze	Blaze	Libero	530	80	116	75	65	75	119	Field	Human-Like	45	20	50	Striker	0.875	Medium Slow	1.4	33			815	FALSE	FALSE	FALSE	8	
y	Sobble		Water		Torrent	Torrent	Sniper	310	50	40	40	70	40	70	Water1	Field	45	20	50	Water Lizard	0.875	Medium Slow	0.3	4			816	FALSE	FALSE	FALSE	8	
y	Drizzile		Water		Torrent	Torrent	Sniper	420	65	60	55	95	55	90	Water1	Field	45	20	50	Water Lizard	0.875	Medium Slow	0.7	11.5			817	FALSE	FALSE	FALSE	8	
y	Inteleon		Water		Torrent	Torrent	Sniper	530	70	85	65	125	65	120	Water1	Field	45	20	50	Secret Agent	0.875	Medium Slow	1.9	45.2			818	FALSE	FALSE	FALSE	8	
y	Skwovet		Normal		Cheek Pouch	Cheek Pouch	Gluttony	275	70	55	55	35	35	25	Field		255	20	50	Cheeky	0.5	Medium Fast	0.3	2.5			819	FALSE	FALSE	FALSE	8	
y	Greedent		Normal		Cheek Pouch	Cheek Pouch	Gluttony	460	120	95	95	55	75	20	Field		90	20	50	Greedy	0.5	Medium Fast	0.6	6			820	FALSE	FALSE	FALSE	8	
y	Rookidee		Flying		Keen Eye	Unnerve	Big Pecks	245	38	47	35	33	35	57	Flying		255	15	50	Tiny Bird	0.5	Medium Slow	0.2	1.8			821	FALSE	FALSE	FALSE	8	
y	Corvisquire		Flying		Keen Eye	Unnerve	Big Pecks	365	68	67	55	43	55	77	Flying		120	15	50	Raven	0.5	Medium Slow	0.8	16			822	FALSE	FALSE	FALSE	8	
y	Corviknight		Flying	Steel	Pressure	Unnerve	Mirror Armor	495	98	87	105	53	85	67	Flying		45	15	50	Raven	0.5	Medium Slow	2.2	75			823	FALSE	FALSE	FALSE	8	
y	Blipbug		Bug		Swarm	Compound Eyes	Telepathy	180	25	20	20	25	45	45	Bug		255	15	50	Larva	0.5	Medium Fast	0.4	8			824	FALSE	FALSE	FALSE	8	
y	Dottler		Bug	Psychic	Swarm	Compound Eyes	Telepathy	335	50	35	80	50	90	30	Bug		120	15	50	Radome	0.5	Medium Fast	0.4	19.5			825	FALSE	FALSE	FALSE	8	
y	Orbeetle		Bug	Psychic	Swarm	Frisk	Telepathy	505	60	45	110	80	120	90	Bug		45	15	50	Seven Spot	0.5	Medium Fast	0.4	40.8			826	FALSE	FALSE	FALSE	8	
y	Nickit		Dark		Run Away	Unburden	Stakeout	245	40	28	28	47	52	50	Field		255	15	50	Fox	0.5	Fast	0.6	8.9			827	FALSE	FALSE	FALSE	8	
y	Thievul		Dark		Run Away	Unburden	Stakeout	455	70	58	58	87	92	90	Field		127	15	50	Fox	0.5	Fast	1	19.9			828	FALSE	FALSE	FALSE	8	
y	Gossifleur		Grass		Cotton Down	Regenerator	Effect Spore	250	40	40	60	40	60	10	Grass		190	20	50	Flowering	0.5	Medium Fast	0.4	2.2			829	FALSE	FALSE	FALSE	8	
y	Eldegoss		Grass		Cotton Down	Regenerator	Effect Spore	460	60	50	90	80	120	60	Grass		75	20	50	Cotton Bloom	0.5	Medium Fast	0.5	2.5			830	FALSE	FALSE	FALSE	8	
y	Wooloo		Normal		Fluffy	Run Away	Bulletproof	270	42	40	55	40	45	48	Field		255	15	50	Sheep	0.5	Medium Fast	0.6	6			831	FALSE	FALSE	FALSE	8	
y	Dubwool		Normal		Fluffy	Steadfast	Bulletproof	490	72	80	100	60	90	88	Field		127	15	50	Sheep	0.5	Medium Fast	1.3	43			832	FALSE	FALSE	FALSE	8	
y	Chewtle		Water		Strong Jaw	Shell Armor	Swift Swim	284	50	64	50	38	38	44	Monster	Water1	255	20	50	Snapping	0.5	Medium Fast	0.3	8.5			833	FALSE	FALSE	FALSE	8	
y	Drednaw		Water	Rock	Strong Jaw	Shell Armor	Swift Swim	485	90	115	90	48	68	74	Monster	Water1	75	20	50	Bite	0.5	Medium Fast	1	115.5			834	FALSE	FALSE	FALSE	8	
y	Yamper		Electric		Ball Fetch	Ball Fetch	Rattled	270	59	45	50	40	50	26	Field		255	20	50	Puppy	0.5	Fast	0.3	13.5			835	FALSE	FALSE	FALSE	8	
y	Boltund		Electric		Strong Jaw	Strong Jaw	Competitive	490	69	90	60	90	60	121	Field		45	20	50	Dog	0.5	Fast	1	34			836	FALSE	FALSE	FALSE	8	
y	Rolycoly		Rock		Steam Engine	Heatproof	Flash Fire	240	30	40	50	40	50	30	Mineral		255	15	50	Coal	0.5	Medium Slow	0.3	12			837	FALSE	FALSE	FALSE	8	
y	Carkol		Rock	Fire	Steam Engine	Flame Body	Flash Fire	410	80	60	90	60	70	50	Mineral		120	15	50	Coal	0.5	Medium Slow	1.1	78			838	FALSE	FALSE	FALSE	8	
y	Coalossal		Rock	Fire	Steam Engine	Flame Body	Flash Fire	510	110	80	120	80	90	30	Mineral		45	15	50	Coal	0.5	Medium Slow	2.8	310.5			839	FALSE	FALSE	FALSE	8	
y	Applin		Grass	Dragon	Ripen	Gluttony	Bulletproof	260	40	40	80	40	40	20	Grass	Dragon	255	20	50	Apple Core	0.5	Erratic	0.2	0.5			840	FALSE	FALSE	FALSE	8	
y	Flapple		Grass	Dragon	Ripen	Gluttony	Hustle	485	70	110	80	95	60	70	Grass	Dragon	45	20	50	Apple Wing	0.5	Erratic	0.3	1			841	FALSE	FALSE	FALSE	8	
y	Appletun		Grass	Dragon	Ripen	Gluttony	Thick Fat	485	110	85	80	100	80	30	Grass	Dragon	45	20	50	Apple Nectar	0.5	Erratic	0.4	13			842	FALSE	FALSE	FALSE	8	
y	Silicobra		Ground		Sand Spit	Shed Skin	Sand Veil	315	52	57	75	35	50	46	Field	Dragon	255	20	50	Sand Snake	0.5	Medium Fast	2.2	7.6			843	FALSE	FALSE	FALSE	8	
y	Sandaconda		Ground		Sand Spit	Shed Skin	Sand Veil	510	72	107	125	65	70	71	Field	Dragon	120	20	50	Sand Snake	0.5	Medium Fast	3.8	65.5			844	FALSE	FALSE	FALSE	8	
y	Cramorant		Flying	Water	Gulp Missile	Gulp Missile	Gulp Missile	475	70	85	55	85	95	85	Water1	Flying	45	20	50	Gulp	0.5	Medium Fast	0.8	18			844	FALSE	FALSE	FALSE	8	
	Cramorant	Gulping	Flying	Water	Gulp Missile	Gulp Missile	Gulp Missile	475	70	85	55	85	95	85	Water1	Flying	45	20	50	Gulp	0.5	Medium Fast	0.8	18			844	FALSE	FALSE	FALSE	8	
	Cramorant	Gorging	Flying	Water	Gulp Missile	Gulp Missile	Gulp Missile	475	70	85	55	85	95	85	Water1	Flying	45	20	50	Gulp	0.5	Medium Fast	0.8	18			845	FALSE	FALSE	FALSE	8	
y	Arrokuda		Water		Swift Swim	Swift Swim	Propeller Tail	280	41	63	40	40	30	66	Water2		255	20	50	Rush	0.5	Slow	0.5	1			846	FALSE	FALSE	FALSE	8	
y	Barraskewda		Water		Swift Swim	Swift Swim	Propeller Tail	490	61	123	60	60	50	136	Water2		60	20	50	Skewer	0.5	Slow	1.3	30			847	FALSE	FALSE	FALSE	8	
y	Toxel		Electric	Poison	Rattled	Static	Klutz	242	40	38	35	54	35	40	NoEggsDiscovered		75	25	50	Baby	0.5	Medium Slow	0.4	11			848	FALSE	FALSE	FALSE	8	
y	Toxtricity	Amped	Electric	Poison	Punk Rock	Plus	Technician	502	75	98	70	114	70	75	Human-Like		45	25	50	Punk	0.5	Medium Slow	1.6	40			848	FALSE	FALSE	FALSE	8	
	Toxtricity	Low-Key	Electric	Poison	Punk Rock	Minus	Technician	502	75	98	70	114	70	75	Human-Like		45	25	50	Punk	0.5	Medium Slow	1.6	40			849	FALSE	FALSE	FALSE	8	
y	Sizzlipede		Fire	Bug	Flash Fire	White Smoke	Flame Body	305	50	65	45	50	50	45	Bug		190	20	50	Radiator	0.5	Medium Fast	0.7	1			850	FALSE	FALSE	FALSE	8	
y	Centiskorch		Fire	Bug	Flash Fire	White Smoke	Flame Body	525	100	115	65	90	90	65	Bug		75	20	50	Radiator	0.5	Medium Fast	3	120			851	FALSE	FALSE	FALSE	8	
y	Clobbopus		Fighting		Limber	Limber	Technician	310	50	68	60	50	50	32	Water1	Human-Like	180	25	50	Tantrum	0.5	Medium Slow	0.6	4			852	FALSE	FALSE	FALSE	8	
y	Grapploct		Fighting		Limber	Limber	Technician	480	80	118	90	70	80	42	Water1	Human-Like	45	25	50	Jujitsu	0.5	Medium Slow	1.6	39			853	FALSE	FALSE	FALSE	8	
y	Sinistea	Phony	Ghost		Weak Armor	Weak Armor	Cursed Body	308	40	45	45	74	54	50	Mineral	Amorphous	120	20	50	Black Tea		Medium Fast	0.1	0.2			853	FALSE	FALSE	FALSE	8	
	Sinistea	Antique	Ghost		Weak Armor	Weak Armor	Cursed Body	308	40	45	45	74	54	50	Mineral	Amorphous	120	20	50	Black Tea		Medium Fast	0.1	0.2			854	FALSE	FALSE	FALSE	8	
y	Polteageist	Phony	Ghost		Weak Armor	Weak Armor	Cursed Body	508	60	65	65	134	114	70	Mineral	Amorphous	60	20	50	Black Tea		Medium Fast	0.2	0.4			854	FALSE	FALSE	FALSE	8	
	Polteageist	Antique	Ghost		Weak Armor	Weak Armor	Cursed Body	508	60	65	65	134	114	70	Mineral	Amorphous	60	20	50	Black Tea		Medium Fast	0.2	0.4			855	FALSE	FALSE	FALSE	8	
y	Hatenna		Psychic		Healer	Anticipation	Magic Bounce	265	42	30	45	56	53	39	Fairy		235	20	50	Calm	0	Slow	0.4	3.4			856	FALSE	FALSE	FALSE	8	
y	Hattrem		Psychic		Healer	Anticipation	Magic Bounce	370	57	40	65	86	73	49	Fairy		120	20	50	Serene	0	Slow	0.6	4.8			857	FALSE	FALSE	FALSE	8	
y	Hatterene		Psychic	Fairy	Healer	Anticipation	Magic Bounce	510	57	90	95	136	103	29	Fairy		45	20	50	Silent	0	Slow	2.1	5.1			858	FALSE	FALSE	FALSE	8	
y	Impidimp		Dark	Fairy	Prankster	Frisk	Pickpocket	265	45	45	30	55	40	50	Fairy	Human-Like	255	20	50	Wily	1	Medium Fast	0.4	5.5			859	FALSE	FALSE	FALSE	8	
y	Morgrem		Dark	Fairy	Prankster	Frisk	Pickpocket	370	65	60	45	75	55	70	Fairy	Human-Like	120	20	50	Devious	1	Medium Fast	0.8	12.5			860	FALSE	FALSE	FALSE	8	
y	Grimmsnarl		Dark	Fairy	Prankster	Frisk	Pickpocket	510	95	120	65	95	75	60	Fairy	Human-Like	45	20	50	Bulk Up	1	Medium Fast	1.5	61			861	FALSE	FALSE	FALSE	8	
y	Obstagoon		Dark	Normal	Reckless	Guts	Defiant	520	93	90	101	60	81	95	Field		45	15	50	Blocking	0.5	Medium Fast	1.6	46			862	FALSE	FALSE	FALSE	8	
y	Perrserker		Steel		Battle Armor	Tough Claws	Steely Spirit	440	70	110	100	50	60	50	Field		90	20	50	Viking	0.5	Medium Fast	0.8	28			863	FALSE	FALSE	FALSE	8	
y	Cursola		Ghost		Weak Armor	Weak Armor	Perish Body	510	60	95	50	145	130	30	Water1	Water3	30	20	50	Coral	0.25	Medium Fast	1	0.4			864	FALSE	FALSE	FALSE	8	
y	Sirfetch'd		Fighting		Steadfast	Steadfast	Scrappy	507	62	135	95	68	82	65	Flying	Field	45	20	50	Wild Duck	0.5	Medium Fast	0.8	117			865	FALSE	FALSE	FALSE	8	
y	Mr. Rime		Ice	Psychic	Tangled Feet	Screen Cleaner	Ice Body	520	80	85	75	110	100	70	Human-Like		45	25	50	Comedian	0.5	Medium Fast	1.5	58.2			866	FALSE	FALSE	FALSE	8	
y	Runerigus		Ground	Ghost	Wandering Spirit	Wandering Spirit	Wandering Spirit	483	58	95	145	50	105	30	Mineral	Amorphous	90	25	50	Grudge	0.5	Medium Fast	1.6	66.6			867	FALSE	FALSE	FALSE	8	
y	Milcery		Fairy		Sweet Veil	Sweet Veil	Aroma Veil	270	45	40	40	50	61	34	Fairy	Amorphous	200	20	50	Cream	0	Medium Fast	0.2	0.3			868	FALSE	FALSE	FALSE	8	
y	Alcremie		Fairy		Sweet Veil	Sweet Veil	Aroma Veil	495	65	60	75	110	121	64	Fairy	Amorphous	100	20	50	Cream	0	Medium Fast	0.3	0.5			869	FALSE	FALSE	FALSE	8	
y	Falinks		Fighting		Battle Armor	Battle Armor	Defiant	470	65	100	100	70	60	75	Fairy	Mineral	45	25	50	Formation		Medium Fast	3	62			870	FALSE	FALSE	FALSE	8	
y	Pincurchin		Electric		Lightning Rod	Lightning Rod	Electric Surge	435	48	101	95	91	85	15	Water1	Amorphous	75	20	50	Sea Urchin	0.5	Medium Fast	0.3	1			871	FALSE	FALSE	FALSE	8	
y	Snom		Ice	Bug	Shield Dust	Shield Dust	Ice Scales	185	30	25	35	45	30	20	Bug		190	20	50	Worm	0.5	Medium Fast	0.3	3.8			872	FALSE	FALSE	FALSE	8	
y	Frosmoth		Ice	Bug	Shield Dust	Shield Dust	Ice Scales	475	70	65	60	125	90	65	Bug		75	20	50	Frost Moth	0.5	Medium Fast	1.3	42			873	FALSE	FALSE	FALSE	8	
y	Stonjourner		Rock		Power Spot	Power Spot	Power Spot	470	100	125	135	20	20	70	Mineral		60	25	50	Big Rock	0.5	Slow	2.5	520			874	FALSE	FALSE	FALSE	8	
y	Eiscue	Ice Face	Ice		Ice Face	Ice Face	Ice Face	470	75	80	110	65	90	50	Water1	Field	60	25	50	Penguin	0.5	Slow	1.4	89			874	FALSE	FALSE	FALSE	8	
	Eiscue-Noice	Noice Face	Ice		Ice Face	Ice Face	Ice Face	470	75	80	70	65	50	130	Water1	Field	60	25	50	Penguin	0.5	Slow	1.4	89			875	FALSE	FALSE	FALSE	8	
y	Indeedee	M	Psychic	Normal	Inner Focus	Synchronize	Psychic Surge	475	60	65	55	105	95	95	Fairy		30	40	140	Emotion	1	Fast	0.9	28			875	FALSE	FALSE	FALSE	8	
	Indeedee	F	Psychic	Normal	Own Tempo	Synchronize	Psychic Surge	475	70	55	65	95	105	85	Fairy		30	40	140	Emotion	0	Fast	0.9	28			876	FALSE	FALSE	FALSE	8	
y	Morpeko	Full Belly	Electric	Dark	Hunger Switch	Hunger Switch	Hunger Switch	436	58	95	58	70	58	97	Field	Fairy	180	10	50	Two-Sided	0.5	Medium Fast	0.3	3			876	FALSE	FALSE	FALSE	8	
	Morpeko	Hangry	Electric	Dark	Hunger Switch	Hunger Switch	Hunger Switch	436	58	95	58	70	58	97	Field	Fairy	180	10	50	Two-Sided	0.5	Medium Fast	0.3	3			877	FALSE	FALSE	FALSE	8	
y	Cufant		Steel		Sheer Force	Sheer Force	Heavy Metal	330	72	80	49	40	49	40	Field	Mineral	190	25	50	Copperderm	0.5	Medium Fast	1.2	100			878	FALSE	FALSE	FALSE	8	
y	Copperajah		Steel		Sheer Force	Sheer Force	Heavy Metal	500	122	130	69	80	69	30	Field	Mineral	90	25	50	Copperderm	0.5	Medium Fast	3	650			879	FALSE	FALSE	FALSE	8	
y	Dracozolt		Electric	Dragon	Volt Absorb	Hustle	Sand Rush	505	90	100	90	80	70	75	NoEggsDiscovered		45	35	50	Fossil		Slow	1.8	190			880	FALSE	FALSE	FALSE	8	
y	Arctozolt		Electric	Ice	Volt Absorb	Static	Slush Rush	505	90	100	90	90	80	55	NoEggsDiscovered		45	35	50	Fossil		Slow	2.3	150			881	FALSE	FALSE	FALSE	8	
y	Dracovish		Water	Dragon	Water Absorb	Strong Jaw	Sand Rush	505	90	90	100	70	80	75	NoEggsDiscovered		45	35	50	Fossil		Slow	2.3	215			882	FALSE	FALSE	FALSE	8	
y	Arctovish		Water	Ice	Water Absorb	Ice Body	Slush Rush	505	90	90	100	80	90	55	NoEggsDiscovered		45	35	50	Fossil		Slow	2	175			883	FALSE	FALSE	FALSE	8	
y	Duraludon		Steel	Dragon	Light Metal	Heavy Metal	Stalwart	535	70	95	115	120	50	85	Mineral	Dragon	45	30	50	Alloy	0.5	Medium Fast	1.8	40			884	FALSE	FALSE	FALSE	8	
y	Dreepy		Dragon	Ghost	Clear Body	Infiltrator	Cursed Body	270	28	60	30	40	30	82	Amorphous	Dragon	45	40	50	Lingering	0.5	Slow	0.5	2			885	FALSE	FALSE	FALSE	8	
y	Drakloak		Dragon	Ghost	Clear Body	Infiltrator	Cursed Body	410	68	80	50	60	50	102	Amorphous	Dragon	45	40	50	Caretaker	0.5	Slow	1.4	11			886	FALSE	FALSE	FALSE	8	
y	Dragapult		Dragon	Ghost	Clear Body	Infiltrator	Cursed Body	600	88	120	75	100	75	142	Amorphous	Dragon	45	40	50	Stealth	0.5	Slow	3	50			887	FALSE	FALSE	FALSE	8	
y	Zacian	Hero of Many Battles	Fairy		Intrepid Sword	Intrepid Sword	Intrepid Sword	670	92	130	115	80	115	138	NoEggsDiscovered		10	120	0	Warrior		Slow	2.8	110			888	TRUE	FALSE	FALSE	8	
	Zacian	Crowned	Fairy	Steel	Intrepid Sword	Intrepid Sword	Intrepid Sword	720	92	170	115	80	115	148	NoEggsDiscovered		10	120	0	Warrior		Slow	2.8	355			888	TRUE	FALSE	FALSE	8	
y	Zamazenta	Hero of Many Battles	Fighting		Dauntless Shield	Dauntless Shield	Dauntless Shield	670	92	130	115	80	115	138	NoEggsDiscovered		10	120	0	Warrior		Slow	2.9	210			889	TRUE	FALSE	FALSE	8	
	Zamazenta	Crowned	Fighting	Steel	Dauntless Shield	Dauntless Shield	Dauntless Shield	720	92	130	145	80	145	128	NoEggsDiscovered		10	120	0	Warrior		Slow	2.9	785			889	TRUE	FALSE	FALSE	8	
y	Eternatus		Poison	Dragon	Pressure	Pressure	Pressure	690	140	85	95	145	95	130	NoEggsDiscovered		255	120	0	Gigantic		Slow	20	950			890	TRUE	FALSE	FALSE	8	
	Eternatus	Eternamax	Poison	Dragon	Pressure	Pressure	Pressure	1125	255	115	250	125	250	130	NoEggsDiscovered		255	120	0	Gigantic		Slow					890	TRUE	FALSE	FALSE	8	
y	Kubfu		Fighting		Inner Focus	Inner Focus	Inner Focus	385	60	90	60	53	50	72	NoEggsDiscovered		3	120	50	Wushu	0.875	Slow	0.6	12			891	TRUE	FALSE	FALSE	8	armor
y	Urshifu	Single Strike	Fighting	Dark	Unseen Fist	Unseen Fist	Unseen Fist	550	100	130	100	63	60	97	NoEggsDiscovered		3	120	50	Wushu	0.875	Slow	1.9	105			892	TRUE	FALSE	FALSE	8	armor
	Urshifu	Rapid Strike	Fighting	Water	Unseen Fist	Unseen Fist	Unseen Fist	550	100	130	100	63	60	97	NoEggsDiscovered		3	120	50	Wushu	0.875	Slow	1.9	105			892	TRUE	FALSE	FALSE	8	armor
y	Zarude		Dark	Grass	Leaf Guard	Leaf Guard	Leaf Guard	600	105	120	105	70	95	105	NoEggsDiscovered		3	120		Rogue Monkey		Slow	1.8	70			893	FALSE	TRUE	FALSE	8	armor
	Zarude	Dada	Dark	Grass	Leaf Guard	Leaf Guard	Leaf Guard	600	105	120	105	70	95	105	NoEggsDiscovered		3	120		Rogue Monkey		Slow	1.8	70			893	FALSE	TRUE	FALSE	8	armor
y	Regieleki		Electric		Transistor	Transistor	Transistor	580	80	100	50	100	50	200	NoEggsDiscovered		3	120		Electron		Slow	1.2	145			894	TRUE	FALSE	FALSE	8	crown
y	Regidrago		Dragon		Dragon’s Maw	Dragon’s Maw	Dragon’s Maw	580	200	100	50	100	50	80	NoEggsDiscovered		3	120		Dragon Orb		Slow	2.1	200			895	TRUE	FALSE	FALSE	8	crown
y	Glastrier		Ice		Chilling Neigh	Chilling Neigh	Chilling Neigh	580	100	145	130	65	110	30	NoEggsDiscovered		3	120		Wild Horse		Slow	2.2	800	Burizaposu		896	TRUE	FALSE	FALSE	8	crown
y	Spectrier		Ghost		Grim Neigh	Grim Neigh	Grim Neigh	580	100	65	60	145	80	130	NoEggsDiscovered		3	120		Swift Horse		Slow	2	44.5	Reisuposu		897	TRUE	FALSE	FALSE	8	crown
y	Calyrex		Psychic	Grass	Unnerve	Unnerve	Unnerve	500	100	80	80	80	80	80	NoEggsDiscovered		3	120		King		Slow	1.1	7.7	Badorekkusu	バドレックス	898	TRUE	FALSE	FALSE	8	crown
	Calyrex	Ice Rider	Psychic	Ice	As One	As One	As One	680	100	165	150	85	130	50	NoEggsDiscovered		3	120		High King		Slow	2.4	809.1			898	TRUE	FALSE	FALSE	8	crown
	Calyrex	Shadow Rider	Psychic	Ghost	As One	As One	As One	680	100	85	80	165	100	150	NoEggsDiscovered		3	120		High King		Slow	2.4	53.6			898	TRUE	FALSE	FALSE	8	crown
y	Wyrdeer		Normal	Psychic	Intimidate	Frisk	Sap Sipper	525	103	105	72	105	75	65	Field									95.1			899					
y	Kleavor		Bug	Rock	Swarm	Sheer Force	Sharpness	500	70	130	95	45	75	85	Bug									89			900					
y	Ursaluna		Ground	Normal	Guts	Bulletproof	Unnerve	550	130	140	105	45	80	50	Field									290			901					
y	Basculegion	M	Water	Ghost	Swift Swim	Adaptability	Mold Breaker	530	120	112	65	80	75	78	Water2									110			902					
	Basculegion	F	Water	Ghost	Swift Swim	Adaptability	Mold Breaker	530	120	92	65	100	75	78	Water2									110			902					
y	Sneasler		Fighting	Poison	Pressure	Unburden	Poison Touch	510	80	130	60	40	80	120	Field									43			903					
y	Overqwil		Dark	Poison	Poison Point	Swift Swim	Intimidate	510	85	115	95	65	65	85	Water2									60.5			904					
y	Enamorus	Incarnate	Fairy	Flying	Cute Charm		Contrary	580	74	115	70	135	80	106	NoEggsDiscovered									48			905					
	Enamorus	Therian	Fairy	Flying	Overcoat			580	74	115	110	135	100	46	NoEggsDiscovered									48			905					
y	Sprigatito		Grass		Overgrow		Protean	310	40	61	54	45	45	65	Field	Grass								4.1			906					
y	Floragato		Grass		Overgrow		Protean	410	61	80	63	60	63	83	Field	Grass								12.2			907					
y	Meowscarada		Grass	Dark	Overgrow		Protean	530	76	110	70	81	70	123	Field	Grass								31.2			908					
y	Fuecoco		Fire		Blaze		Unaware	310	67	45	59	63	40	36	Field									9.8			909					
y	Crocalor		Fire		Blaze		Unaware	411	81	55	78	90	58	49	Field									30.7			910					
y	Skeledirge		Fire	Ghost	Blaze		Unaware	530	104	75	100	110	75	66	Field									326.5			911					
y	Quaxly		Water		Torrent		Moxie	310	55	65	45	50	45	50	Flying	Water1								6.1			912					
y	Quaxwell		Water		Torrent		Moxie	410	70	85	65	65	60	65	Flying	Water1								21.5			913					
y	Quaquaval		Water	Fighting	Torrent		Moxie	530	85	120	80	85	75	85	Flying	Water1								61.9			914					
y	Lechonk		Normal		Aroma Veil	Gluttony	Thick Fat	254	54	45	40	35	45	35	Field									10.2			915					
y	Oinkologne	M	Normal		Lingering Aroma	Gluttony	Thick Fat	489	110	100	75	59	80	65	Field									120			916					
	Oinkologne	F	Normal		Aroma Veil	Gluttony	Thick Fat	489	115	90	70	59	90	65	Field									120			916					
y	Tarountula		Bug		Insomnia		Stakeout	210	35	41	45	29	40	20	Bug									4			917					
y	Spidops		Bug		Insomnia		Stakeout	404	60	79	92	52	86	35	Bug									16.5			918					
y	Nymble		Bug		Swarm		Tinted Lens	210	33	46	40	21	25	45	Bug									1			919					
y	Lokix		Bug	Dark	Swarm		Tinted Lens	450	71	102	78	52	55	92	Bug									17.5			920					
y	Pawmi		Electric		Static	Natural Cure	Iron Fist	240	45	50	20	40	25	60	Field									2.5			921					
y	Pawmo		Electric	Fighting	Volt Absorb	Natural Cure	Iron Fist	350	60	75	40	50	40	85	Field									6.5			922					
y	Pawmot		Electric	Fighting	Volt Absorb	Natural Cure	Iron Fist	490	70	115	70	70	60	105	Field									41			923					
y	Tandemaus		Normal		Run Away	Pickup	Own Tempo	305	50	50	45	40	45	75	Field	Fairy								1.8			924					
y	Maushold	Family of Four	Normal		Friend Guard	Cheek Pouch	Technician	312	37	55	70	30	55	65	Field	Fairy								2.8			925					
	Maushold	Family of Three	Normal		Friend Guard	Cheek Pouch	Technician	470	74	75	70	65	75	111	Field	Fairy								2.3			925					
y	Fidough		Fairy		Own Tempo		Klutz	477	57	80	115	50	80	95	Field	Mineral								10.9			926					
y	Dachsbun		Fairy		Well-Baked Body		Aroma Veil	260	41	35	45	58	51	30	Field	Mineral								14.9			927					
y	Smoliv		Grass	Normal	Early Bird		Harvest	354	52	53	60	78	78	33	Grass									6.5			928					
y	Dolliv		Grass	Normal	Early Bird		Harvest	510	78	69	90	125	109	39	Grass									11.9			929					
y	Arboliva		Grass	Normal	Seed Sower		Harvest	417	82	96	51	45	51	92	Grass									48.2			930					
y	Squawkabilly	Green	Normal	Flying	Intimidate	Hustle	Guts	280	55	55	75	35	35	25	Flying									2.4			931					
	Squawkabilly	Blue	Normal	Flying	Intimidate	Hustle	Guts	355	60	60	100	35	65	35	Flying									2.4			931					
	Squawkabilly	Yellow	Normal	Flying	Intimidate	Hustle	Sheer Force	500	100	100	130	45	90	35	Flying									2.4			931					
	Squawkabilly	White	Normal	Flying	Intimidate	Hustle	Sheer Force	255	40	50	40	50	40	35	Flying									2.4			931					
y	Nacli		Rock		Purifying Salt	Sturdy	Clear Body	525	85	60	100	125	80	75	Mineral									16			932					
y	Naclstack		Rock		Purifying Salt	Sturdy	Clear Body	525	75	125	80	60	100	85	Mineral									105			933					
y	Garganacl		Rock		Purifying Salt	Sturdy	Clear Body	272	61	31	41	59	35	45	Mineral									240			934					
y	Charcadet		Fire		Flash Fire		Flame Body	495	109	64	91	103	83	45	Human-Like									10.5			935					
y	Armarouge		Fire	Psychic	Flash Fire		Weak Armor	280	40	40	35	55	40	70	Human-Like									85			936					
y	Ceruledge		Fire	Ghost	Flash Fire		Weak Armor	490	70	70	60	105	60	125	Human-Like									62			937					
y	Tadbulb		Electric		Own Tempo	Static	Damp	340	60	78	60	40	51	51	Water1									0.4			938					
y	Bellibolt		Electric		Electromorphosis	Static	Damp	505	80	120	90	60	70	85	Water1									113			939					
y	Wattrel		Electric	Flying	Wind Power	Volt Absorb	Competitive	290	40	65	35	40	35	75	Water1	Flying								3.6			940					
y	Kilowattrel		Electric	Flying	Wind Power	Volt Absorb	Competitive	485	63	95	65	80	72	110	Water1	Flying								38.6			941					
y	Maschiff		Dark		Intimidate	Run Away	Stakeout	275	40	65	30	45	35	60	Field									16			942					
y	Mabosstiff		Dark		Intimidate	Guard Dog	Stakeout	480	55	115	70	80	70	90	Field									61			943					
y	Shroodle		Poison	Normal	Unburden	Pickpocket	Prankster	335	40	40	35	50	100	70	Field									0.7			944					
y	Grafaiai		Poison	Normal	Unburden	Poison Touch	Prankster	515	80	70	65	80	120	100	Field									27.2			945					
y	Bramblin		Grass	Ghost	Wind Rider		Infiltrator	450	70	100	115	35	55	75	Grass									0.6			946					
y	Brambleghast		Grass	Ghost	Wind Rider		Infiltrator	304	50	62	40	62	40	50	Grass									6			947					
y	Toedscool		Ground	Grass	Mycelium Might			486	65	108	65	108	65	75	Grass									33			948					
y	Toedscruel		Ground	Grass	Mycelium Might			270	41	50	60	31	58	30	Grass									58			949					
